id,evo_id,data,nivel,nivel_ordem,origem,created_at
1099,1345413,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1100,1345600,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1101,1345622,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1102,1345623,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1103,1345632,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1104,1345643,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1105,1345673,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1106,1345676,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1107,1345678,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1108,1345681,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1109,1345761,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1110,1345847,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1111,1345859,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1112,1345871,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1113,1345876,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1114,1345885,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1115,1345898,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1116,1345958,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1117,1345979,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1118,1345983,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1119,1346019,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1120,1346028,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1121,1346054,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1122,1346055,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1123,1346074,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1124,1346093,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1125,1346100,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1126,1346102,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1127,1346154,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1128,1346159,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1129,1346173,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1130,1346183,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1131,1346200,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1132,1346201,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1133,1346207,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1134,1346213,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1135,1346858,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1136,1346861,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1137,1346868,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1138,1346870,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1139,1346873,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1140,1346874,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1141,1346875,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1142,1346876,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1143,1346890,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1144,1346895,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1145,1346896,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1146,1346897,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1147,1346900,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1148,1346901,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1149,1346906,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1150,1346908,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1151,1346911,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1152,1346912,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1153,1346913,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1154,1346918,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1155,1346923,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1156,1346926,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1157,1346930,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1158,1346931,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1159,1346954,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1160,1346964,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1161,1346990,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1162,1347018,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1163,1347063,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1164,1347089,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1165,1347095,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1166,1347135,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1167,1347138,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1168,1347151,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1169,1347153,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1170,1347168,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1171,1347181,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1172,1347187,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1173,1347188,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1174,1347193,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1175,1347198,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1176,1347201,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1177,1347210,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1178,1347241,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1179,1347248,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1180,1347256,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1181,1347257,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1182,1347259,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1183,1347278,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1184,1347279,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1185,1347282,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1186,1347283,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1187,1347285,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1188,1347286,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1189,1347290,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1190,1347297,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1191,1347300,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1192,1347302,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1193,1347305,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1194,1347310,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1195,1347322,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1196,1347324,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1197,1347326,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1198,1347327,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1199,1347329,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1200,1347332,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1201,1347333,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1202,1347340,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1203,1347343,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1204,1347344,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1205,1347350,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1206,1347569,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1207,1347612,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1208,1347802,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1209,1347868,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1210,1347882,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1211,1347884,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1212,1347906,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1213,1347919,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1214,1347982,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1215,1348001,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1216,1348015,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1217,1348031,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1218,1348138,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1219,1348216,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:46
1220,1348219,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1221,1348295,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1222,1348569,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1223,1348590,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1224,1348595,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1225,1348626,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1226,1348667,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1227,1348831,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1228,1349454,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1229,1349539,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1230,1349617,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1231,1349635,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1232,1349636,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1233,1349646,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1234,1349658,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1235,1349664,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1236,1349696,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1237,1349716,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1238,1349723,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1239,1349773,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1240,1349927,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1241,1349936,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1242,1349951,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1243,1349969,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1244,1349992,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1245,1350008,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1246,1350154,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1247,1350185,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1248,1350195,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1249,1350227,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1250,1350243,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1251,1350245,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1252,1350280,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1253,1350307,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1254,1350350,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1255,1350361,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1256,1350408,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1257,1350435,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1258,1350579,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1259,1350606,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1260,1350677,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1261,1350680,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1262,1350681,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1263,1350947,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1264,1351585,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1265,1351630,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1266,1351646,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1267,1351715,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1268,1351804,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1269,1351807,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1270,1351814,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1271,1351816,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1272,1351819,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1273,1351830,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1274,1351842,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1275,1351944,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1276,1359273,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1277,1359286,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1278,1359300,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1279,1359343,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1280,1359399,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1281,1359400,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1282,1359484,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1283,1359532,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1284,1359576,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1285,1359599,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1286,1359601,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1287,1359615,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1288,1359662,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1289,1359672,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1290,1359732,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1291,1359782,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1292,1359817,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1293,1359886,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1294,1360371,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1295,1360460,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1296,1360493,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1297,1360503,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1298,1360508,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1299,1360527,2025-12-21,4C,42,sync_clientes,2025-12-21 09:13:46
1300,1360564,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:46
1301,1360608,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1302,1360637,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1303,1360689,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1304,1360916,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1305,1360974,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1306,1360988,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1307,1360998,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1308,1361044,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1309,1361225,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1310,1361333,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1311,1361355,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1312,1361515,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1313,1361529,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1314,1361571,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1315,1361574,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1316,1361576,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1317,1361746,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1318,1361841,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1319,1362188,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1320,1362190,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1321,1362243,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1322,1362362,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1323,1362422,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1324,1362647,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1325,1362655,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1326,1362728,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1327,1362730,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1328,1362747,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1329,1362962,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1330,1363263,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1331,1363311,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1332,1363334,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1333,1363489,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1334,1363514,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1335,1363554,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1336,1363560,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1337,1363585,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1338,1363634,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1339,1363648,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1340,1363679,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1341,1363895,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1342,1363923,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1343,1364057,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1344,1364120,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1345,1364125,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1346,1364146,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1347,1364173,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1348,1364206,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1349,1364207,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1350,1364223,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1351,1364225,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1352,1364265,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1353,1364321,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1354,1364323,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1355,1364325,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1356,1364326,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1357,1364401,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1358,1364449,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1359,1364474,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1360,1364624,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1361,1364630,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1362,1364641,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1363,1364642,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1364,1364647,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1365,1364674,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1366,1364678,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1367,1364680,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1368,1364684,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1369,1364685,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1370,1364686,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1371,1364688,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1372,1364692,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1373,1364768,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1374,1364784,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1375,1364785,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1376,1364791,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1377,1364820,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1378,1364829,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1379,1364998,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1380,1365068,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1381,1365076,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1382,1365081,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1383,1365100,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1384,1365169,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1385,1365191,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1386,1365242,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1387,1365519,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1388,1365527,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1389,1365534,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1390,1365557,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1391,1365668,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1392,1365697,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1393,1365701,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1394,1365706,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1395,1365716,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1396,1365818,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1397,1365943,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1398,1365957,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1399,1365964,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1400,1366058,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1401,1366341,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1402,1366571,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1403,1366843,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1404,1366922,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1405,1366953,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1406,1366967,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1407,1367026,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1408,1367027,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1409,1367040,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1410,1367049,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1411,1367050,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1412,1367051,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1413,1367182,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1414,1367201,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1415,1367245,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1416,1367281,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1417,1367320,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1418,1367358,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1419,1367364,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1420,1367389,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1421,1367392,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1422,1367540,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1423,1367551,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1424,1367566,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1425,1367598,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1426,1367624,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1427,1367659,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1428,1367665,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1429,1367671,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1430,1367728,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1431,1367731,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1432,1367732,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1433,1367754,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1434,1367783,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1435,1367788,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1436,1367834,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1437,1367867,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1438,1367889,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1439,1367944,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1440,1368019,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1441,1368055,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1442,1368060,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1443,1368070,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1444,1368093,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1445,1368167,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1446,1368316,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1447,1368413,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1448,1368475,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1449,1368748,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1450,1368799,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1451,1368800,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1452,1368804,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1453,1368813,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1454,1368975,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1455,1368977,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1456,1368985,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
